GeoFips,og_gdp_description,year,og_gdp_value,state
24000,  Subsidies ,2001,-692900000.0,MD
25000,Current-dollar GDP ,2001,296868700000.0,MA
25000,Compensation ,2001,181279700000.0,MA
25000,Gross operating surplus ,2001,101675600000.0,MA
25000,  Taxes on production and imports (TOPI) ,2001,14933700000.0,MA
25000,  Subsidies ,2001,-1020400000.0,MA
26000,Current-dollar GDP ,2001,349885800000.0,MI
26000,Compensation ,2001,213447900000.0,MI
26000,Gross operating surplus ,2001,114166000000.0,MI
26000,  Taxes on production and imports (TOPI) ,2001,23350100000.0,MI
26000,  Subsidies ,2001,-1078200000.0,MI
27000,Current-dollar GDP ,2001,196006100000.0,MN
27000,Compensation ,2001,120133800000.0,MN
27000,Gross operating surplus ,2001,64244700000.0,MN
27000,  Taxes on production and imports (TOPI) ,2001,13386500000.0,MN
27000,  Subsidies ,2001,-1758900000.0,MN
28000,Current-dollar GDP ,2001,67174000000.0,MS
28000,Compensation ,2001,38679600000.0,MS
28000,Gross operating surplus ,2001,23792100000.0,MS
28000,  Taxes on production and imports (TOPI) ,2001,5811600000.0,MS
28000,  Subsidies ,2001,-1109300000.0,MS
29000,Current-dollar GDP ,2001,190657100000.0,MO
29000,Compensation ,2001,111774500000.0,MO
29000,Gross operating surplus ,2001,68042800000.0,MO
29000,  Taxes on production and imports (TOPI) ,2001,12101600000.0,MO
29000,  Subsidies ,2001,-1261800000.0,MO
30000,Current-dollar GDP ,2001,22847600000.0,MT
30000,Compensation ,2001,12869600000.0,MT
30000,Gross operating surplus ,2001,8827600000.0,MT
30000,  Taxes on production and imports (TOPI) ,2001,1657500000.0,MT
30000,  Subsidies ,2001,-507100000.0,MT
31000,Current-dollar GDP ,2001,59607200000.0,NE
31000,Compensation ,2001,34290400000.0,NE
31000,Gross operating surplus ,2001,22594800000.0,NE
31000,  Taxes on production and imports (TOPI) ,2001,4080500000.0,NE
31000,  Subsidies ,2001,-1358500000.0,NE
32000,Current-dollar GDP ,2001,80429200000.0,NV
32000,Compensation ,2001,45081800000.0,NV
32000,Gross operating surplus ,2001,29124600000.0,NV
32000,  Taxes on production and imports (TOPI) ,2001,6527000000.0,NV
32000,  Subsidies ,2001,-304200000.0,NV
33000,Current-dollar GDP ,2001,46817500000.0,NH
33000,Compensation ,2001,27051600000.0,NH
33000,Gross operating surplus ,2001,16594099999.999998,NH
33000,  Taxes on production and imports (TOPI) ,2001,3270800000.0,NH
33000,  Subsidies ,2001,-99100000.0,NH
34000,Current-dollar GDP ,2001,373698000000.0,NJ
34000,Compensation ,2001,214258700000.0,NJ
34000,Gross operating surplus ,2001,130313900000.0,NJ
34000,  Taxes on production and imports (TOPI) ,2001,30340500000.0,NJ
34000,  Subsidies ,2001,-1215200000.0,NJ
35000,Current-dollar GDP ,2001,55789700000.0,NM
35000,Compensation ,2001,28479800000.0,NM
35000,Gross operating surplus ,2001,23522200000.0,NM
35000,  Taxes on production and imports (TOPI) ,2001,3987700000.0,NM
35000,  Subsidies ,2001,-200000000.0,NM
36000,Current-dollar GDP ,2001,878346500000.0,NY
36000,Compensation ,2001,490636800000.0,NY
36000,Gross operating surplus ,2001,333484500000.0,NY
36000,  Taxes on production and imports (TOPI) ,2001,58389900000.0,NY
36000,  Subsidies ,2001,-4164800000.0,NY
37000,Current-dollar GDP ,2001,288069500000.0,NC
37000,Compensation ,2001,160357600000.0,NC
37000,Gross operating surplus ,2001,111365100000.0,NC
37000,  Taxes on production and imports (TOPI) ,2001,17353700000.0,NC
37000,  Subsidies ,2001,-1007000000.0,NC
38000,Current-dollar GDP ,2001,18889100000.0,ND
38000,Compensation ,2001,10802200000.0,ND
38000,Gross operating surplus ,2001,7514200000.0,ND
38000,  Taxes on production and imports (TOPI) ,2001,1561700000.0,ND
38000,  Subsidies ,2001,-989000000.0,ND
39000,Current-dollar GDP ,2001,396944500000.0,OH
39000,Compensation ,2001,232948600000.0,OH
39000,Gross operating surplus ,2001,140143100000.0,OH
39000,  Taxes on production and imports (TOPI) ,2001,25396600000.0,OH
39000,  Subsidies ,2001,-1543800000.0,OH
40000,Current-dollar GDP ,2001,97059600000.0,OK
40000,Compensation ,2001,54857900000.0,OK
40000,Gross operating surplus ,2001,36288700000.0,OK
40000,  Taxes on production and imports (TOPI) ,2001,6451900000.0,OK
40000,  Subsidies ,2001,-538900000.0,OK
41000,Current-dollar GDP ,2001,116963600000.0,OR
41000,Compensation ,2001,70017900000.0,OR
41000,Gross operating surplus ,2001,41632300000.0,OR
41000,  Taxes on production and imports (TOPI) ,2001,5803700000.0,OR
41000,  Subsidies ,2001,-490300000.0,OR
42000,Current-dollar GDP ,2001,427108600000.0,PA
42000,Compensation ,2001,251969400000.0,PA
42000,Gross operating surplus ,2001,148417000000.0,PA
42000,  Taxes on production and imports (TOPI) ,2001,28089800000.0,PA
42000,  Subsidies ,2001,-1367500000.0,PA
44000,Current-dollar GDP ,2001,35862800000.0,RI
44000,Compensation ,2001,20642900000.0,RI
44000,Gross operating surplus ,2001,12445800000.0,RI
44000,  Taxes on production and imports (TOPI) ,2001,2889300000.0,RI
44000,  Subsidies ,2001,-115100000.0,RI
45000,Current-dollar GDP ,2001,119478100000.0,SC
45000,Compensation ,2001,69017500000.0,SC
45000,Gross operating surplus ,2001,42303200000.0,SC
45000,  Taxes on production and imports (TOPI) ,2001,8507400000.0,SC
45000,  Subsidies ,2001,-350000000.0,SC
46000,Current-dollar GDP ,2001,23412100000.0,SD
46000,Compensation ,2001,12186900000.0,SD
46000,Gross operating surplus ,2001,10123100000.0,SD
46000,  Taxes on production and imports (TOPI) ,2001,1857100000.0,SD
46000,  Subsidies ,2001,-755000000.0,SD
47000,Current-dollar GDP ,2001,186441300000.0,TN
47000,Compensation ,2001,105054100000.0,TN
47000,Gross operating surplus ,2001,68719399999.99999,TN
47000,  Taxes on production and imports (TOPI) ,2001,13387800000.0,TN
47000,  Subsidies ,2001,-720000000.0,TN
48000,Current-dollar GDP ,2001,773375500000.0,TX
48000,Compensation ,2001,424108000000.0,TX
48000,Gross operating surplus ,2001,290137200000.0,TX
48000,  Taxes on production and imports (TOPI) ,2001,62686700000.0,TX
48000,  Subsidies ,2001,-3556400000.0,TX
49000,Current-dollar GDP ,2001,73057600000.0,UT
49000,Compensation ,2001,41955600000.0,UT
49000,Gross operating surplus ,2001,26481100000.0,UT
49000,  Taxes on production and imports (TOPI) ,2001,4864500000.0,UT
49000,  Subsidies ,2001,-243500000.0,UT
50000,Current-dollar GDP ,2001,19323200000.0,VT
50000,Compensation ,2001,11554900000.0,VT
50000,Gross operating surplus ,2001,6220200000.0,VT
50000,  Taxes on production and imports (TOPI) ,2001,1600300000.0,VT
50000,  Subsidies ,2001,-52100000.0,VT
51000,Current-dollar GDP ,2001,285635900000.0,VA
51000,Compensation ,2001,166906800000.0,VA
51000,Gross operating surplus ,2001,101719000000.0,VA
51000,  Taxes on production and imports (TOPI) ,2001,17820900000.0,VA
51000,  Subsidies ,2001,-810900000.0,VA
53000,Current-dollar GDP ,2001,238418600000.0,WA
53000,Compensation ,2001,134764400000.0,WA
53000,Gross operating surplus ,2001,83915800000.0,WA
53000,  Taxes on production and imports (TOPI) ,2001,20760900000.0,WA
53000,  Subsidies ,2001,-1022400000.0,WA
54000,Current-dollar GDP ,2001,43973300000.0,WV
54000,Compensation ,2001,25386700000.0,WV
54000,Gross operating surplus ,2001,14893500000.0,WV
54000,  Taxes on production and imports (TOPI) ,2001,3780100000.0,WV
54000,  Subsidies ,2001,-87000000.0,WV
55000,Current-dollar GDP ,2001,188163100000.0,WI
55000,Compensation ,2001,113584400000.0,WI
55000,Gross operating surplus ,2001,61242400000.0,WI
55000,  Taxes on production and imports (TOPI) ,2001,14096500000.0,WI
55000,  Subsidies ,2001,-760200000.0,WI
56000,Current-dollar GDP ,2001,18708300000.0,WY
56000,Compensation ,2001,8998500000.0,WY
56000,Gross operating surplus ,2001,7918000000.0,WY
56000,  Taxes on production and imports (TOPI) ,2001,1860100000.0,WY
56000,  Subsidies ,2001,-68400000.0,WY
91000,Current-dollar GDP ,2001,608694500000.0,
91000,Compensation ,2001,360651600000.0,
91000,Gross operating surplus ,2001,211838300000.0,
91000,  Taxes on production and imports (TOPI) ,2001,37974500000.0,
91000,  Subsidies ,2001,-1769900000.0,
92000,Current-dollar GDP ,2001,1996673100000.0,
92000,Compensation ,2001,1144256600000.0,
92000,Gross operating surplus ,2001,726905200000.0,
92000,  Taxes on production and imports (TOPI) ,2001,133469100000.0,
92000,  Subsidies ,2001,-7957800000.0,
93000,Current-dollar GDP ,2001,1642017100000.0,
93000,Compensation ,2001,973742700000.0,
93000,Gross operating surplus ,2001,565813800000.0,
93000,  Taxes on production and imports (TOPI) ,2001,110592500000.0,
93000,  Subsidies ,2001,-8131900000.0,
94000,Current-dollar GDP ,2001,672293000000.0,
94000,Compensation ,2001,395047500000.0,
94000,Gross operating surplus ,2001,240805400000.0,
94000,  Taxes on production and imports (TOPI) ,2001,45747100000.0,
94000,  Subsidies ,2001,-9307000000.0,
95000,Current-dollar GDP ,2001,2276387400000.0,
95000,Compensation ,2001,1288361500000.0,
95000,Gross operating surplus ,2001,831240400000.0,
95000,  Taxes on production and imports (TOPI) ,2001,166739500000.0,
95000,  Subsidies ,2001,-9954000000.0,
96000,Current-dollar GDP ,2001,1098134399999.9999,
96000,Compensation ,2001,602921200000.0,
96000,Gross operating surplus ,2001,414844200000.0,
96000,  Taxes on production and imports (TOPI) ,2001,85217200000.0,
96000,  Subsidies ,2001,-4848200000.0,
97000,Current-dollar GDP ,2001,338798400000.0,
97000,Compensation ,2001,192175800000.0,
97000,Gross operating surplus ,2001,126521900000.0,
97000,  Taxes on production and imports (TOPI) ,2001,22065100000.0,
97000,  Subsidies ,2001,-1964400000.0,
98000,Current-dollar GDP ,2001,1882652200000.0,
98000,Compensation ,2001,1076164200000.0,
98000,Gross operating surplus ,2001,695381700000.0,
98000,  Taxes on production and imports (TOPI) ,2001,125883000000.0,
98000,  Subsidies ,2001,-14776800000.0,
0,Current-dollar GDP ,2002,10929108000000.0,
0,Compensation ,2002,6143370000000.0,
0,Gross operating surplus ,2002,4067108000000.0,
0,  Taxes on production and imports (TOPI) ,2002,760032000000.0,
0,  Subsidies ,2002,-41396000000.0,
1000,Current-dollar GDP ,2002,127505000000.0,AL
1000,Compensation ,2002,74152300000.0,AL
1000,Gross operating surplus ,2002,45807100000.0,AL
1000,  Taxes on production and imports (TOPI) ,2002,8050200000.0,AL
1000,  Subsidies ,2002,-504700000.0,AL
2000,Current-dollar GDP ,2002,29756800000.0,AK
2000,Compensation ,2002,15703700000.0,AK
2000,Gross operating surplus ,2002,11963700000.0,AK
2000,  Taxes on production and imports (TOPI) ,2002,2162300000.0,AK
2000,  Subsidies ,2002,-72900000.0,AK
4000,Current-dollar GDP ,2002,180522300000.0,AZ
4000,Compensation ,2002,98041600000.0,AZ
4000,Gross operating surplus ,2002,70104300000.0,AZ
4000,  Taxes on production and imports (TOPI) ,2002,12817100000.0,AZ
4000,  Subsidies ,2002,-440800000.0,AZ
5000,Current-dollar GDP ,2002,74113900000.0,AR
5000,Compensation ,2002,41662000000.0,AR
5000,Gross operating surplus ,2002,27860200000.0,AR
5000,  Taxes on production and imports (TOPI) ,2002,5324700000.0,AR
5000,  Subsidies ,2002,-732900000.0,AR
6000,Current-dollar GDP ,2002,1418429600000.0,CA
6000,Compensation ,2002,793668600000.0,CA
6000,Gross operating surplus ,2002,537381300000.00006,CA
6000,  Taxes on production and imports (TOPI) ,2002,92987000000.0,CA
6000,  Subsidies ,2002,-5607400000.0,CA
8000,Current-dollar GDP ,2002,190019000000.0,CO
8000,Compensation ,2002,106707400000.0,CO
8000,Gross operating surplus ,2002,72171800000.0,CO
8000,  Taxes on production and imports (TOPI) ,2002,11774800000.0,CO
8000,  Subsidies ,2002,-635000000.0,CO
9000,Current-dollar GDP ,2002,173248300000.0,CT
9000,Compensation ,2002,96987400000.0,CT
9000,Gross operating surplus ,2002,64528000000.0,CT
9000,  Taxes on production and imports (TOPI) ,2002,12135400000.0,CT
9000,  Subsidies ,2002,-402600000.0,CT
10000,Current-dollar GDP ,2002,45508300000.0,DE
10000,Compensation ,2002,20554100000.0,DE
10000,Gross operating surplus ,2002,23211300000.0,DE
10000,  Taxes on production and imports (TOPI) ,2002,1858300000.0,DE
10000,  Subsidies ,2002,-115500000.0,DE
11000,Current-dollar GDP ,2002,69919500000.0,DC
11000,Compensation ,2002,49248800000.0,DC
11000,Gross operating surplus ,2002,19130000000.0,DC
11000,  Taxes on production and imports (TOPI) ,2002,2029400000.0,DC
11000,  Subsidies ,2002,-488600000.0,DC
12000,Current-dollar GDP ,2002,553010300000.0,FL
12000,Compensation ,2002,307774100000.0,FL
12000,Gross operating surplus ,2002,196626000000.0,FL
12000,  Taxes on production and imports (TOPI) ,2002,50188500000.0,FL
12000,  Subsidies ,2002,-1578300000.0,FL
13000,Current-dollar GDP ,2002,327051300000.0,GA
13000,Compensation ,2002,177213000000.0,GA
13000,Gross operating surplus ,2002,130323400000.0,GA
13000,  Taxes on production and imports (TOPI) ,2002,20769300000.0,GA
13000,  Subsidies ,2002,-1254300000.0,GA
15000,Current-dollar GDP ,2002,44644200000.0,HI
15000,Compensation ,2002,26166000000.0,HI
15000,Gross operating surplus ,2002,14976400000.0,HI
15000,  Taxes on production and imports (TOPI) ,2002,3654400000.0,HI
15000,  Subsidies ,2002,-152600000.0,HI
16000,Current-dollar GDP ,2002,38673200000.0,ID
16000,Compensation ,2002,21551600000.0,ID
16000,Gross operating surplus ,2002,14710300000.0,ID
16000,  Taxes on production and imports (TOPI) ,2002,2630500000.0,ID
16000,  Subsidies ,2002,-219200000.0,ID
17000,Current-dollar GDP ,2002,514361100000.0,IL
17000,Compensation ,2002,299236000000.0,IL
17000,Gross operating surplus ,2002,181133000000.0,IL
17000,  Taxes on production and imports (TOPI) ,2002,36193000000.0,IL
17000,  Subsidies ,2002,-2200900000.0,IL
18000,Current-dollar GDP ,2002,212837800000.0,IN
18000,Compensation ,2002,120790000000.0,IN
18000,Gross operating surplus ,2002,79411000000.0,IN
18000,  Taxes on production and imports (TOPI) ,2002,13344800000.0,IN
18000,  Subsidies ,2002,-708000000.0,IN
19000,Current-dollar GDP ,2002,98557000000.0,IA
19000,Compensation ,2002,54063300000.0,IA
19000,Gross operating surplus ,2002,38804400000.0,IA
19000,  Taxes on production and imports (TOPI) ,2002,6588100000.0,IA
19000,  Subsidies ,2002,-898800000.0,IA
20000,Current-dollar GDP ,2002,91584200000.0,KS
20000,Compensation ,2002,53702700000.0,KS
20000,Gross operating surplus ,2002,31815200000.0,KS
20000,  Taxes on production and imports (TOPI) ,2002,6693600000.0,KS
20000,  Subsidies ,2002,-627400000.0,KS
21000,Current-dollar GDP ,2002,122435300000.0,KY
21000,Compensation ,2002,70906700000.0,KY
21000,Gross operating surplus ,2002,42427200000.0,KY
21000,  Taxes on production and imports (TOPI) ,2002,9426900000.0,KY
21000,  Subsidies ,2002,-325500000.0,KY
22000,Current-dollar GDP ,2002,139800900000.0,LA
22000,Compensation ,2002,74690600000.0,LA
22000,Gross operating surplus ,2002,54523500000.0,LA
22000,  Taxes on production and imports (TOPI) ,2002,11139900000.0,LA
22000,  Subsidies ,2002,-553100000.0,LA
23000,Current-dollar GDP ,2002,40466200000.0,ME
23000,Compensation ,2002,23480000000.0,ME
23000,Gross operating surplus ,2002,13406000000.0,ME
23000,  Taxes on production and imports (TOPI) ,2002,3685800000.0,ME
23000,  Subsidies ,2002,-105600000.0,ME
24000,Current-dollar GDP ,2002,217837100000.0,MD
24000,Compensation ,2002,127033600000.0,MD
24000,Gross operating surplus ,2002,77810300000.0,MD
24000,  Taxes on production and imports (TOPI) ,2002,13663300000.0,MD
24000,  Subsidies ,2002,-670100000.0,MD
25000,Current-dollar GDP ,2002,301836400000.0,MA
25000,Compensation ,2002,178920000000.0,MA
25000,Gross operating surplus ,2002,108319900000.0,MA
25000,  Taxes on production and imports (TOPI) ,2002,15661600000.0,MA
25000,  Subsidies ,2002,-1065099999.9999999,MA
26000,Current-dollar GDP ,2002,363660800000.0,MI
26000,Compensation ,2002,214263500000.0,MI
26000,Gross operating surplus ,2002,126743800000.0,MI
26000,  Taxes on production and imports (TOPI) ,2002,23504600000.0,MI
26000,  Subsidies ,2002,-851000000.0,MI
27000,Current-dollar GDP ,2002,203713800000.0,MN
27000,Compensation ,2002,122613100000.0,MN
27000,Gross operating surplus ,2002,68494100000.00001,MN
27000,  Taxes on production and imports (TOPI) ,2002,13603700000.0,MN
27000,  Subsidies ,2002,-997100000.0,MN
28000,Current-dollar GDP ,2002,69259900000.0,MS
28000,Compensation ,2002,40003300000.0,MS
28000,Gross operating surplus ,2002,23922500000.0,MS
28000,  Taxes on production and imports (TOPI) ,2002,5881500000.0,MS
28000,  Subsidies ,2002,-547500000.0,MS
29000,Current-dollar GDP ,2002,197557700000.0,MO
29000,Compensation ,2002,114810800000.0,MO
29000,Gross operating surplus ,2002,71023200000.0,MO
29000,  Taxes on production and imports (TOPI) ,2002,12518100000.0,MO
29000,  Subsidies ,2002,-794400000.0,MO
30000,Current-dollar GDP ,2002,23942100000.0,MT
30000,Compensation ,2002,13569300000.0,MT
30000,Gross operating surplus ,2002,9009400000.0,MT
30000,  Taxes on production and imports (TOPI) ,2002,1685100000.0,MT
30000,  Subsidies ,2002,-321700000.0,MT
31000,Current-dollar GDP ,2002,61417300000.0,NE
31000,Compensation ,2002,35648100000.0,NE
31000,Gross operating surplus ,2002,22189800000.0,NE
31000,  Taxes on production and imports (TOPI) ,2002,4245600000.0000005,NE
31000,  Subsidies ,2002,-666000000.0,NE
32000,Current-dollar GDP ,2002,85008700000.0,NV
32000,Compensation ,2002,46509500000.0,NV
32000,Gross operating surplus ,2002,31824500000.0,NV
32000,  Taxes on production and imports (TOPI) ,2002,6887100000.0,NV
32000,  Subsidies ,2002,-212300000.0,NV
33000,Current-dollar GDP ,2002,49059900000.0,NH
33000,Compensation ,2002,27529000000.0,NH
33000,Gross operating surplus ,2002,18187500000.0,NH
33000,  Taxes on production and imports (TOPI) ,2002,3455500000.0,NH
33000,  Subsidies ,2002,-112200000.0,NH
34000,Current-dollar GDP ,2002,386132500000.0,NJ
34000,Compensation ,2002,219875200000.0,NJ
34000,Gross operating surplus ,2002,135870299999.99998,NJ
34000,  Taxes on production and imports (TOPI) ,2002,31596100000.0,NJ
34000,  Subsidies ,2002,-1209100000.0,NJ
35000,Current-dollar GDP ,2002,57808300000.0,NM
35000,Compensation ,2002,29988600000.0,NM
35000,Gross operating surplus ,2002,24034100000.0,NM
35000,  Taxes on production and imports (TOPI) ,2002,3953400000.0,NM
35000,  Subsidies ,2002,-167900000.0,NM
36000,Current-dollar GDP ,2002,890258100000.0,NY
36000,Compensation ,2002,484107700000.0,NY
36000,Gross operating surplus ,2002,350262900000.0,NY
36000,  Taxes on production and imports (TOPI) ,2002,60411400000.0,NY
36000,  Subsidies ,2002,-4523900000.0,NY
37000,Current-dollar GDP ,2002,297846400000.0,NC
37000,Compensation ,2002,162929900000.0,NC
37000,Gross operating surplus ,2002,117168600000.0,NC
37000,  Taxes on production and imports (TOPI) ,2002,18631400000.0,NC
37000,  Subsidies ,2002,-883400000.0,NC
38000,Current-dollar GDP ,2002,20194700000.0,ND
38000,Compensation ,2002,11244000000.0,ND
38000,Gross operating surplus ,2002,7847300000.0,ND
38000,  Taxes on production and imports (TOPI) ,2002,1595900000.0,ND
38000,  Subsidies ,2002,-492500000.0,ND
39000,Current-dollar GDP ,2002,411034500000.0,OH
39000,Compensation ,2002,236366800000.0,OH
39000,Gross operating surplus ,2002,149294200000.0,OH
39000,  Taxes on production and imports (TOPI) ,2002,26546400000.0,OH
39000,  Subsidies ,2002,-1172800000.0,OH
40000,Current-dollar GDP ,2002,99479200000.0,OK
40000,Compensation ,2002,55921500000.0,OK
40000,Gross operating surplus ,2002,37554900000.0,OK
40000,  Taxes on production and imports (TOPI) ,2002,6461400000.0,OK
40000,  Subsidies ,2002,-458600000.0,OK
41000,Current-dollar GDP ,2002,120665500000.0,OR
41000,Compensation ,2002,70412300000.0,OR
41000,Gross operating surplus ,2002,44745600000.0,OR
41000,  Taxes on production and imports (TOPI) ,2002,5967100000.0,OR
41000,  Subsidies ,2002,-459500000.0,OR
42000,Current-dollar GDP ,2002,440971700000.0,PA
42000,Compensation ,2002,257461600000.0,PA
42000,Gross operating surplus ,2002,155952000000.0,PA
42000,  Taxes on production and imports (TOPI) ,2002,28979800000.0,PA
42000,  Subsidies ,2002,-1421700000.0,PA
44000,Current-dollar GDP ,2002,37809200000.0,RI
44000,Compensation ,2002,21615200000.0,RI
44000,Gross operating surplus ,2002,13296800000.0,RI
44000,  Taxes on production and imports (TOPI) ,2002,3015000000.0,RI
44000,  Subsidies ,2002,-117700000.0,RI
45000,Current-dollar GDP ,2002,124863900000.0,SC
45000,Compensation ,2002,70735600000.0,SC
45000,Gross operating surplus ,2002,45711700000.0,SC
45000,  Taxes on production and imports (TOPI) ,2002,8725200000.0,SC
45000,  Subsidies ,2002,-308600000.0,SC
46000,Current-dollar GDP ,2002,26322100000.0,SD
46000,Compensation ,2002,12695900000.0,SD
46000,Gross operating surplus ,2002,12112700000.0,SD
46000,  Taxes on production and imports (TOPI) ,2002,1928600000.0,SD
46000,  Subsidies ,2002,-415000000.0,SD
47000,Current-dollar GDP ,2002,195764300000.0,TN
47000,Compensation ,2002,108215700000.0,TN
47000,Gross operating surplus ,2002,74042100000.0,TN
47000,  Taxes on production and imports (TOPI) ,2002,14048500000.0,TN
47000,  Subsidies ,2002,-542100000.0,TN
48000,Current-dollar GDP ,2002,789817600000.0,TX
48000,Compensation ,2002,426501300000.0,TX
48000,Gross operating surplus ,2002,299342500000.0,TX
48000,  Taxes on production and imports (TOPI) ,2002,66462500000.0,TX
48000,  Subsidies ,2002,-2488600000.0,TX
49000,Current-dollar GDP ,2002,75796900000.0,UT
49000,Compensation ,2002,42813900000.0,UT
49000,Gross operating surplus ,2002,28312800000.0,UT
49000,  Taxes on production and imports (TOPI) ,2002,4878000000.0,UT
49000,  Subsidies ,2002,-207900000.0,UT
50000,Current-dollar GDP ,2002,20273000000.0,VT
50000,Compensation ,2002,11934800000.0,VT
50000,Gross operating surplus ,2002,6704100000.0,VT
50000,  Taxes on production and imports (TOPI) ,2002,1715600000.0,VT
50000,  Subsidies ,2002,-81400000.0,VT
51000,Current-dollar GDP ,2002,295355700000.0,VA
51000,Compensation ,2002,170792100000.0,VA
51000,Gross operating surplus ,2002,106519400000.0,VA
51000,  Taxes on production and imports (TOPI) ,2002,18847600000.0,VA
51000,  Subsidies ,2002,-803400000.0,VA
53000,Current-dollar GDP ,2002,245978500000.0,WA
53000,Compensation ,2002,136103400000.0,WA
53000,Gross operating surplus ,2002,89565800000.0,WA
53000,  Taxes on production and imports (TOPI) ,2002,21225400000.0,WA
53000,  Subsidies ,2002,-916000000.0,WA
54000,Current-dollar GDP ,2002,45580800000.0,WV
54000,Compensation ,2002,25952700000.0,WV
54000,Gross operating surplus ,2002,15912100000.0,WV
54000,  Taxes on production and imports (TOPI) ,2002,3808900000.0,WV
54000,  Subsidies ,2002,-92900000.0,WV
55000,Current-dollar GDP ,2002,194658800000.0,WI
55000,Compensation ,2002,117009500000.0,WI
55000,Gross operating surplus ,2002,63661600000.0,WI
55000,  Taxes on production and imports (TOPI) ,2002,14677100000.0,WI
55000,  Subsidies ,2002,-689600000.0,WI
56000,Current-dollar GDP ,2002,19165600000.0,WY
56000,Compensation ,2002,9449000000.0,WY
56000,Gross operating surplus ,2002,7809800000.0,WY
56000,  Taxes on production and imports (TOPI) ,2002,1989900000.0,WY
56000,  Subsidies ,2002,-83100000.0,WY
91000,Current-dollar GDP ,2002,622693000000.0,
91000,Compensation ,2002,360466500000.0,
91000,Gross operating surplus ,2002,224442200000.0,
91000,  Taxes on production and imports (TOPI) ,2002,39668800000.0,
91000,  Subsidies ,2002,-1884500000.0,
92000,Current-dollar GDP ,2002,2050627200000.0,
92000,Compensation ,2002,1158281000000.0,
92000,Gross operating surplus ,2002,762236800000.0,
92000,  Taxes on production and imports (TOPI) ,2002,138538300000.0,
92000,  Subsidies ,2002,-8428900000.0,
93000,Current-dollar GDP ,2002,1696553000000.0,
93000,Compensation ,2002,987665800000.0,
93000,Gross operating surplus ,2002,600243500000.0,
93000,  Taxes on production and imports (TOPI) ,2002,114265900000.0,
93000,  Subsidies ,2002,-5622300000.0,
94000,Current-dollar GDP ,2002,699346800000.0,
94000,Compensation ,2002,404777900000.0,
94000,Gross operating surplus ,2002,252286800000.0,
94000,  Taxes on production and imports (TOPI) ,2002,47173400000.0,
94000,  Subsidies ,2002,-4891300000.0,
95000,Current-dollar GDP ,2002,2372587500000.0,
95000,Compensation ,2002,1325028000000.0,
95000,Gross operating surplus ,2002,880843700000.0,
95000,  Taxes on production and imports (TOPI) ,2002,174842500000.0,
95000,  Subsidies ,2002,-8126600000.0,
96000,Current-dollar GDP ,2002,1127627300000.0,
96000,Compensation ,2002,610453000000.0,
96000,Gross operating surplus ,2002,431035800000.0,
96000,  Taxes on production and imports (TOPI) ,2002,89694300000.0,
96000,  Subsidies ,2002,-3555900000.0,
97000,Current-dollar GDP ,2002,347596800000.0,
97000,Compensation ,2002,194091200000.0,
97000,Gross operating surplus ,2002,132014000000.0,
97000,  Taxes on production and imports (TOPI) ,2002,22958400000.0,
97000,  Subsidies ,2002,-1466800000.0,
98000,Current-dollar GDP ,2002,1944483400000.0,
98000,Compensation ,2002,1088563500000.0,
98000,Gross operating surplus ,2002,730457200000.0,
98000,  Taxes on production and imports (TOPI) ,2002,132883299999.99998,
98000,  Subsidies ,2002,-7420700000.0,
0,Current-dollar GDP ,2003,11456450000000.0,
0,Compensation ,2003,6362298000000.0,
0,Gross operating surplus ,2003,4337585000000.0,
0,  Taxes on production and imports (TOPI) ,2003,805618000000.0,
0,  Subsidies ,2003,-49057000000.0,
1000,Current-dollar GDP ,2003,134152600000.0,AL
1000,Compensation ,2003,77085000000.0,AL
1000,Gross operating surplus ,2003,49100600000.0,AL
1000,  Taxes on production and imports (TOPI) ,2003,8434700000.000001,AL
1000,  Subsidies ,2003,-467700000.0,AL
2000,Current-dollar GDP ,2003,32037900000.0,AK
2000,Compensation ,2003,16522000000.0,AK
2000,Gross operating surplus ,2003,13311200000.0,AK
2000,  Taxes on production and imports (TOPI) ,2003,2308000000.0,AK
2000,  Subsidies ,2003,-103300000.0,AK
4000,Current-dollar GDP ,2003,193634900000.0,AZ
4000,Compensation ,2003,102681400000.0,AZ
4000,Gross operating surplus ,2003,77869700000.0,AZ
4000,  Taxes on production and imports (TOPI) ,2003,13685400000.0,AZ
4000,  Subsidies ,2003,-601600000.0,AZ
5000,Current-dollar GDP ,2003,78695100000.0,AR
5000,Compensation ,2003,43485700000.0,AR
5000,Gross operating surplus ,2003,30737500000.0,AR
5000,  Taxes on production and imports (TOPI) ,2003,5572700000.0,AR
5000,  Subsidies ,2003,-1100800000.0,AR
6000,Current-dollar GDP ,2003,1497918700000.0,CA
6000,Compensation ,2003,826979800000.0,CA
6000,Gross operating surplus ,2003,581749900000.0,CA
6000,  Taxes on production and imports (TOPI) ,2003,94897200000.0,CA
6000,  Subsidies ,2003,-5708300000.0,CA
8000,Current-dollar GDP ,2003,196126500000.0,CO
8000,Compensation ,2003,108800200000.0,CO
8000,Gross operating surplus ,2003,76283500000.0,CO
8000,  Taxes on production and imports (TOPI) ,2003,11908100000.0,CO
8000,  Subsidies ,2003,-865400000.0,CO
9000,Current-dollar GDP ,2003,178702200000.0,CT
9000,Compensation ,2003,99734000000.0,CT
9000,Gross operating surplus ,2003,66380899999.99999,CT
