year,state,pce_clothing_footwear_and_related_services,pce_communication,pce_education,pce_financial_services_and_insurance,pce_food_and_beverages_purchased_for_off-premises_consumption,pce_food_services_and_accommodations,pce_furnishings_household_equipment_and_routine_household_maintenance,pce_health,pce_housing_utilities_and_fuels,pce_other_goods_and_services,pce_total,pce_recreation,pce_transportation
2009,AR,2653000000.0,1715700000.0,1544300000.0,5357100000.0,5967500000.0,4220800000.0,3195200000.0,16517200000.0,13874200000.0,4312400000.0,74807900000.0,5927400000.0,7609900000.0
2009,AZ,6141800000.0,3670900000.0,3769700000.0,11978400000.0,16138000000.0,13333000000.0,8490500000.0,35751900000.0,40283500000.0,13533100000.0,190809000000.0,16282100000.0,18624300000.0
2009,CA,41466300000.0,29110000000.0,28754000000.0,94773500000.0,91365900000.0,80492700000.0,49392300000.0,227509800000.0,258777400000.0,79383700000.0,1245397500000.0,120779600000.0,109630500000.0
2009,CO,5350400000.0,3786600000.0,3966000000.0,12031100000.0,13497500000.0,12080100000.0,7322500000.0,29666900000.0,34399100000.0,11385100000.0,170145400000.0,18483000000.0,15591800000.0
2009,CT,4328600000.0,2900300000.0,4221100000.0000005,14938600000.0,9996400000.0,7518200000.0,5931000000.0,28557600000.0,25519300000.0,9515100000.0,141512100000.0,12418400000.0,11499400000.0
2009,DC,1069300000.0,850800000.0,678100000.0,2330500000.0,2589500000.0,2377400000.0,1079000000.0,5993600000.0,4777600000.0,5081800000.0,32415100000.0,2311000000.0,2610000000.0
2009,DE,1049099999.9999999,595200000.0,826100000.0,2229000000.0,2551700000.0,2098300000.0000002,1385000000.0,6786100000.0,6097100000.0,2353600000.0,32460100000.0,2798100000.0,2721300000.0
2009,FL,16438700000.0,12679500000.0,9834000000.0,53722800000.0,49979400000.0,42497700000.0,27632000000.0,119427500000.0,139323300000.0,43367300000.0,621753200000.0,53881600000.0,50040000000.0
2009,GA,9855500000.0,5799000000.0,5876200000.0,19975300000.0,23254300000.0,18318400000.0,11947100000.0,52504400000.0,53327700000.0,18080300000.0,273949300000.0,24077200000.0,27986500000.0
2009,HI,1514000000.0,886000000.0,940400000.0,3232500000.0,4380300000.0,3074500000.0,1798200000.0,8665600000.0,9856500000.0,3046200000.0,46545700000.0,3648600000.0,3376400000.0
2009,IA,2692700000.0,1503300000.0,1996900000.0,5132100000.0,7388600000.0,5131200000.0,3476300000.0,19006400000.0,16065200000.0,6101300000.0,90191700000.0,8237200000.000001,10183700000.0
2009,ID,1193000000.0,669600000.0,811300000.0,2834700000.0,3968000000.0,2488700000.0,1801700000.0,8013800000.0,8400799999.999999,2271300000.0,40684400000.0,3502000000.0,4196899999.9999995
2009,IL,14411600000.0,9594100000.0,11998300000.0,31584500000.0,30118700000.0,26203700000.0,16484000000.0,82321600000.0,78264900000.0,30141500000.0,424621500000.0,36609800000.0,38237100000.0
2009,IN,5731400000.0,3056800000.0,4029200000.0,10854300000.0,15623500000.0,11579600000.0,7723200000.0,42715500000.0,35106300000.0,11316100000.0,185799300000.0,14719300000.0,17870200000.0
2009,KS,2502600000.0,3719500000.0,2005900000.0,6218000000.0,7491000000.0,4849100000.0,3634100000.0,17659900000.0,14974600000.0,5073100000.0,87037500000.0,8463700000.000001,8094900000.0
2009,KY,3498600000.0,2015800000.0,2736300000.0,6730100000.0,11440300000.0,7364500000.0,4824600000.0,27640300000.0,21117100000.0,7836300000.0,119334100000.0,8662500000.0,11543500000.0
2009,LA,4546200000.0,2050699999.9999998,2042000000.0,8782500000.0,11172400000.0,9023900000.0,5923600000.0,29033400000.0,22539500000.0,8722300000.0,128770900000.0,9495100000.0,13178900000.0
2009,MA,8848100000.0,5479500000.0,7079000000.0,22878000000.0,19224300000.0,16171600000.0,9981400000.0,59240800000.0,47304200000.0,17841900000.0,267918400000.00003,24020800000.0,21098700000.0
2009,MD,6840200000.0,4771300000.0,5708900000.0,13994600000.0,14617600000.0,12307600000.0,8588299999.999999,41326900000.0,44403400000.0,15052200000.0,209063700000.0,17960500000.0,16825099999.999998
2009,ME,1310400000.0,470200000.0,1150000000.0,2607100000.0,3988500000.0,2697300000.0,1819400000.0,9695100000.0,8825400000.0,3164400000.0,45876900000.0,3774000000.0,4288000000.0
2009,MI,8951900000.0,4905100000.0,7801500000.0,22859500000.0,23933700000.0,15721000000.0,11207400000.0,62759400000.0,59390200000.0,18522500000.0,296896800000.0,22547900000.0,22951000000.0
2009,MN,5562000000.0,3226800000.0,4710700000.0,13777400000.0,13088100000.0,10301500000.0,6973800000.0,38605400000.0,34272100000.0,12354200000.0,185062700000.0,17727100000.0,16337400000.0
2009,MO,5426200000.0,5120800000.0,3981900000.0,12406700000.0,14477100000.0,11506200000.0,7291400000.0,39684300000.0,32086700000.0,12013200000.0,185870700000.0,16931500000.0,19212200000.0
2009,MS,2588400000.0,1167500000.0,1619100000.0,3989200000.0,6895900000.0,4612400000.0,3060000000.0,18242000000.0,14113100000.0,4061100000.0,74218500000.0,4758600000.0,7367700000.0
2009,MT,830800000.0,602000000.0,541100000.0,2000400000.0,2903200000.0,2006100000.0,1425400000.0,6047600000.0,5226500000.0,1959800000.0,31197400000.0,2978100000.0,3674900000.0
2009,NC,8923200000.0,5142600000.0,5550600000.0,19667500000.0,22387200000.0,17476000000.0,12444200000.0,57146400000.0,53506200000.0,18507200000.0,269612200000.0,22848100000.0,24579400000.0
2009,ND,729700000.0,361100000.0,422500000.0,1714200000.0,1698300000.0,1430100000.0,1007000000.0,5063200000.0,3600000000.0,1327500000.0,22215900000.0,1928500000.0,2141699999.9999998
2009,NE,1652700000.0,885500000.0,1260400000.0,4962700000.0,4454200000.0,3233000000.0,2123699999.9999998,12166400000.0,9311300000.0,3311400000.0,56531000000.0,4346800000.0,6888000000.0
2009,NH,1638000000.0,879800000.0,1568600000.0,4662700000.0,4094700000.0,2818800000.0,2020600000.0,10711900000.0,9433600000.0,2835600000.0,51614700000.0,4155000000.0,4601100000.0
2009,NJ,12454100000.0,7859300000.0,11235200000.0,27173800000.0,25151300000.0,17175400000.000002,14242300000.0,63969500000.0,68954800000.0,22657900000.0,341956300000.0,30061500000.0,26093700000.0
2009,NM,1661400000.0,1187800000.0,1155500000.0,3592800000.0,4976100000.0,4099000000.0,2237100000.0,11549400000.0,10663400000.0,3601000000.0,56429200000.0,4207600000.0000005,6080900000.0
2009,NV,2697400000.0,1359300000.0,1439100000.0,6616200000.0,7165700000.0,5434800000.0,3383100000.0,14263400000.0,18798800000.0,5563900000.0,83352300000.0,7194200000.0,7369400000.0
2009,NY,24165500000.0,15182100000.0,15302500000.0,57076700000.0,44426100000.0,42862900000.0,25477500000.0,148571400000.0,134176700000.00002,53176200000.0,686876200000.0,54025000000.0,47646100000.0
2009,OH,10037900000.0,6498800000.0,8621900000.0,20197900000.0,27238200000.0,20107300000.0,13480500000.0,78027600000.0,62017600000.0,22335800000.0,344545500000.0,30497000000.0,29001100000.0
2009,OK,3557100000.0,2363000000.0,2067699999.9999998,6437600000.0,7456700000.0,6344500000.0,4533100000.0,22020500000.0,18388600000.0,6510500000.0,100907100000.0,8009300000.0,11687700000.0
2009,OR,3661700000.0,1618800000.0,2386800000.0,7990800000.0,11124300000.0,7712400000.0,4900500000.0,22762000000.0,23750300000.0,7518200000.0,117703100000.0,10387800000.0,10679500000.0
2009,PA,13024300000.0,8720000000.0,12147200000.0,31510400000.0,32752500000.0,22582800000.0,16592500000.0,92237700000.0,78193100000.0,33308699999.999996,437162000000.0,37651500000.0,36006900000.0
2009,RI,934100000.0,710000000.0,982500000.0,2492900000.0,2680200000.0,2312900000.0,1273500000.0,7779900000.0,6951600000.0,2320100000.0,35991900000.0,2831200000.0,3071700000.0
2009,SC,4755600000.0,2628300000.0,3036400000.0,7432600000.0,11816200000.0,9043100000.0,5630500000.0,27596800000.0,25874100000.0,8242000000.0,131069100000.0,10059100000.0,12464800000.0
2009,SD,711200000.0,537700000.0,496900000.0,1663300000.0,1988300000.0,1686300000.0,1056300000.0,5885000000.0,4080800000.0,1488400000.0,24710200000.0,2161700000.0,2054100000.0
2009,TN,5890600000.0,3201000000.0,3607100000.0,11515000000.0,15650800000.0,11303000000.0,8249000000.0,40023800000.0,34097000000.0,11800900000.0,179109000000.0,14297100000.0,16371500000.0
2009,TX,27354300000.0,21134500000.0,15381700000.0,52662400000.0,58623200000.0,48751000000.0,32732700000.0,142337600000.0,137031000000.0,47236200000.0,734617200000.0,65809100000.00001,73593500000.0
2009,UT,2510600000.0,1277400000.0,1248800000.0,5089400000.0,6402900000.0,4398400000.0,3496200000.0,13393900000.0,14344000000.0,4212300000.0,72526600000.0,7001900000.0,7798500000.0
2009,VA,9242900000.0,7428900000.0,6702400000.0,17896100000.0,20715400000.0,17601900000.0,11952700000.0,48209300000.0,56522600000.0,21637200000.0,275875000000.0,28747700000.0,24960700000.0
2009,VT,538800000.0,323900000.0,643000000.0,1311400000.0,2069800000.0000002,1425000000.0,887700000.0,4793700000.0,4610200000.0,1388300000.0,23216200000.0,1867500000.0,2155300000.0
2009,WA,5931600000.0,6482700000.0,4046800000.0,15252500000.0,19696500000.0,13229400000.0,9365300000.0,45185200000.0,45254100000.0,15878000000.0,229024100000.0,21930400000.0,21312900000.0
2009,WI,5015800000.0,2659600000.0,4061400000.0,11990500000.0,14325000000.0,9992300000.0,7166600000.0,41455200000.0,33330100000.0,11127800000.0,178960100000.0,14175700000.0,16487000000.0
2009,WV,1429400000.0,798600000.0,801200000.0,2936300000.0,4578300000.0,3039700000.0,1976700000.0,12796100000.0,9031300000.0,3478500000.0,51240200000.0,3376400000.0,4702900000.0
2009,WY,684100000.0,343700000.0,345600000.0,1830400000.0,1654300000.0,1249100000.0,715000000.0,3387600000.0,3443400000.0,1041700000.0,18550800000.0,1420500000.0,2174700000.0
2010,AK,661900000.0,532299999.99999994,557300000.0,1617400000.0,2650500000.0,2060300000.0000002,1088500000.0,6082900000.0,4953000000.0,1833200000.0,28597200000.0,2704400000.0,2574400000.0
2010,AL,4597000000.0,2436900000.0,2615200000.0,8678600000.0,11263300000.0,7689800000.0,5545500000.0,29585500000.0,25533800000.0,7735600000.0,132956299999.99998,10671300000.0,14141400000.0
2010,AR,2734500000.0,1605200000.0,1665600000.0,5709100000.0,6109000000.0,4346600000.0,3238800000.0,16976099999.999998,14345600000.0,4475700000.0,77758800000.0,5951800000.0,8661600000.0
2010,AZ,6359900000.0,3709800000.0,4261300000.0,12509700000.0,16328800000.0,13547200000.0,8421700000.000001,37336800000.0,41124900000.0,13851300000.0,196465900000.0,16347400000.0,19908300000.0
2010,CA,43505800000.0,30167700000.0,30152900000.0,100022300000.0,93128400000.0,82479700000.0,50461700000.0,237864800000.0,264602700000.0,81956600000.0,1290347200000.0,126040400000.0,116890200000.0
2010,CO,5486600000.0,4112500000.0,4210600000.0000005,12720600000.0,13603700000.0,12496300000.0,7284700000.0,30802800000.0,35267900000.0,11678800000.0,175698300000.0,18948000000.0,16639300000.0
2010,CT,4513400000.0,2922100000.0,4562600000.0,15794400000.0,10210900000.0,7786100000.0,5876300000.0,29455600000.0,26310800000.0,9784300000.0,145876800000.0,12460000000.0,12368000000.0
2010,DC,1104600000.0,884200000.0,712700000.0,2399400000.0,2708600000.0,2490400000.0,1081000000.0,6273000000.0,5182900000.0,5265200000.0,33892400000.0,2368000000.0,2821700000.0
2010,DE,1096600000.0,605900000.0,880600000.0,2349200000.0,2591800000.0,2222300000.0,1407800000.0,7205000000.0,6254300000.0,2413300000.0,33777800000.000004,2834500000.0,2989100000.0
2010,FL,17403200000.0,13274800000.0,10678800000.0,58197100000.0,50516700000.0,44663900000.0,27819400000.0,123978100000.0,141164000000.0,45252500000.0,644318900000.0,54711500000.0,54960400000.0
2010,GA,10119300000.0,6089600000.0,6288100000.0,20792000000.0,23790900000.0,18881700000.0,12204900000.0,53832900000.0,55194600000.0,18498100000.0,283499500000.0,24787600000.0,30697800000.0
2010,HI,1603300000.0,946100000.0,982200000.0,3416300000.0,4480000000.0,3191100000.0,1792000000.0,8795000000.0,10184000000.0,3137600000.0,47968900000.0,3741900000.0,3599500000.0
2010,IA,2769500000.0,1551600000.0,2150800000.0,5467300000.0,7525600000.0,5195900000.0,3435100000.0,19670900000.0,16549900000.000002,6243000000.0,93619400000.0,8311900000.0,11289200000.0
2010,ID,1215300000.0,691500000.0,887500000.0,3024600000.0,3925700000.0,2561500000.0,1764100000.0,8385500000.0,8624400000.0,2324100000.0,42105000000.0,3520100000.0,4643800000.0
2010,IL,14950800000.0,10037500000.0,12825200000.0,33161699999.999996,30257300000.0,26851300000.0,16688000000.0,85949500000.0,79726200000.0,31009300000.0,438798200000.0,37586000000.0,41004700000.0
2010,IN,5946400000.0,3157900000.0,4298900000.0,11384500000.0,15640300000.0,11957700000.0,7877800000.0,44062600000.0,35194100000.0,11618600000.0,191184500000.0,14941600000.0,19753900000.0
2010,KS,2583000000.0,3679600000.0,2162400000.0,6527600000.0,7547200000.0,4968400000.0,3622600000.0,18212900000.0,15289600000.0,5172600000.0,89314100000.0,8198400000.0,8907700000.0
2010,KY,3552700000.0,2095100000.0,2966600000.0,7208200000.0,11602900000.0,7618500000.0,4874900000.0,28492800000.0,21803000000.0,8057400000.0,123774300000.0,8746900000.0,12809700000.0
2010,LA,4619900000.0,2125800000.0000002,2247600000.0,9475600000.0,11170700000.0,9635900000.0,5923200000.0,30149700000.0,23494700000.0,8958500000.0,134277299999.99998,9544600000.0,14821000000.0
2010,MA,9072500000.0,5842100000.0,7503300000.0,24281500000.0,19536100000.0,16826300000.0,10177400000.0,61075700000.0,48111700000.0,18373500000.0,277047600000.0,25157200000.0,22788500000.0
2010,MD,6960500000.0,4847300000.0,5961800000.0,14944200000.0,15030800000.0,12619500000.0,8696500000.0,43009600000.0,44693400000.0,15611300000.0,216188500000.0,18346400000.0,18448200000.0
2010,ME,1332400000.0,510700000.0,1220700000.0,2775400000.0,4045300000.0,2831400000.0,1813400000.0,10027500000.0,8949100000.0,3203500000.0,47321900000.0,3848900000.0,4669900000.0
2010,MI,9282300000.0,5054500000.0,8022000000.0,25284700000.0,24254600000.0,16400000000.0,11315100000.0,65297100000.0,60563100000.0,18941300000.0,308262000000.0,22716000000.0,25673500000.0
2010,MN,5779000000.0,3406400000.0,4954400000.0,14803100000.0,13350200000.0,10553200000.0,6982800000.0,39987400000.0,34835100000.0,12608000000.0,191752600000.0,18290400000.0,17874900000.0
2010,MO,5435900000.0,5191000000.0,4231500000.0,13383500000.0,14780200000.0,11932500000.0,7250700000.0,40853400000.0,33077100000.0,12279900000.0,192047200000.0,16742300000.0,21084200000.0
2010,MS,2653300000.0,1250000000.0,1779700000.0,4196800000.0,7030800000.0,4769200000.0,3077400000.0,18942100000.0,14418300000.0,4200300000.0,77274300000.0,4899600000.0,8363600000.0
2010,MT,863600000.0,666600000.0,566800000.0,2156600000.0,2907800000.0,2046800000.0,1405200000.0,6382000000.0,5414000000.0,2042700000.0,32496500000.0,3014700000.0,4048300000.0
2010,NC,9259800000.0,5562700000.0,5867900000.0,20768000000.0,22853000000.0,18161500000.0,12485300000.0,59470500000.0,55907900000.0,19257600000.0,281630400000.0,23291200000.0,27553400000.0
2010,ND,787800000.0,386400000.0,439800000.0,1859000000.0,1732500000.0,1522500000.0,1057500000.0,5315400000.0,3718800000.0,1422900000.0,23590400000.0,2018400000.0,2484600000.0
2010,NE,1707700000.0,868800000.0,1353600000.0,5274000000.0,4465300000.0,3323400000.0,2133800000.0000002,12743500000.0,9643300000.0,3445400000.0,59208800000.0,4385400000.0,7869500000.0
2010,NH,1695200000.0,968600000.0,1663500000.0,4741400000.0,4177700000.0,2902400000.0,2042000000.0,11148200000.0,9783100000.0,2914900000.0,53359900000.0,4277600000.0000005,4946700000.0
2010,NJ,12828200000.0,8011800000.0,11996600000.0,28506400000.0,25675200000.0,17760500000.0,14405100000.0,65411800000.0,69831800000.0,23214100000.0,351425500000.0,30571000000.0,28325900000.0
2010,NM,1689100000.0,1194800000.0,1228900000.0,3925800000.0,5004900000.0,4205899999.9999995,2221800000.0,12170700000.0,11056100000.0,3690800000.0,58626100000.0,4212000000.0,6628500000.0
2010,NV,2884700000.0,1394400000.0,1507800000.0,6932000000.0,7116700000.0,5663800000.0,3320000000.0,14641200000.0,18686800000.0,5765200000.0,85190200000.0,7284100000.0,7822100000.0
2010,NY,25612700000.0,16010500000.0,16055300000.0,61043600000.0,46165500000.0,45460500000.0,26117900000.0,154245300000.0,136765500000.0,55220700000.0,714028700000.0,55626800000.0,51314300000.0
2010,OH,10391100000.0,6800600000.0,8986800000.0,21375800000.0,27827400000.0,20777200000.0,13669600000.0,81009600000.0,63184900000.0,22993400000.0,356615900000.0,30607900000.0,32301400000.0
2010,OK,3670300000.0,2431400000.0,2173400000.0,6850000000.0,7591200000.0,6687100000.0,4531300000.0,22920700000.0,19406000000.0,6758700000.0,105507600000.0,8187900000.0,12989600000.0
2010,OR,3829700000.0,1671200000.0,2532600000.0,8469000000.0,11272600000.0,7925700000.0,4975100000.0,23771600000.0,24221100000.0,7782700000.0,121582000000.0,10609900000.0,11318500000.0
2010,PA,13464200000.0,9077700000.0,12751200000.0,33508199999.999996,33136000000.0,23640600000.0,16863400000.000002,96646100000.0,81533800000.0,34149900000.0,455819500000.0,39075700000.0,39642200000.0
2010,RI,959400000.0,747100000.0,1013500000.0,2650500000.0,2706900000.0,2412500000.0,1270600000.0,7912100000.0,6983800000.0,2363500000.0,36683600000.0,2891000000.0,3218600000.0
2010,SC,4839300000.0,2720500000.0,3332300000.0,7923900000.0,12159700000.0,9440500000.0,5721300000.0,28820300000.0,27269900000.0,8453299999.999999,137415400000.0,10387200000.0,14115200000.0
2010,SD,738500000.0,565800000.0,516400000.0,1830100000.0,2031000000.0,1749100000.0,1083300000.0,6220300000.0,4243800000.0,1568100000.0,26007300000.0,2200100000.0,2310400000.0
2010,TN,6181800000.0,3274100000.0,3954000000.0,12466300000.0,16070300000.0,11859100000.0,8531000000.0,41559600000.0,34831800000.0,12006800000.0,186742500000.0,14629900000.0,18396000000.0
2010,TX,28435400000.0,21762300000.0,16806599999.999998,57322200000.0,60348400000.0,50804000000.0,33340100000.0,149924500000.0,144128000000.0,49080900000.0,772104700000.0,68171899999.99999,81697900000.0
2010,UT,2494200000.0,1371500000.0,1350400000.0,5440500000.0,6455400000.0,4549200000.0,3520100000.0,13894000000.0,14511100000.0,4381700000.0,74655600000.0,7338700000.0,8279900000.0
2010,VA,9603600000.0,7561900000.0,6981400000.0,19088900000.0,21302100000.0,18260200000.0,12138200000.0,49895000000.0,58754300000.0,22494800000.0,287429000000.0,29769000000.0,27469000000.0
2010,VT,546200000.0,338900000.0,675300000.0,1387800000.0,2121699999.9999998,1490300000.0,881900000.0,4976600000.0,4696500000.0,1434100000.0,24028500000.0,1890600000.0,2314400000.0
2010,WA,6529600000.0,6672700000.0,4328200000.0,16389300000.0,19987500000.0,13631600000.0,9388200000.0,46730300000.0,45829400000.0,16297900000.0,236110100000.0,22306000000.0,22550600000.0
2010,WI,5135500000.0,2707100000.0,4237800000.0,12838100000.0,14358900000.0,10335700000.0,7147800000.0,43274300000.0,33951400000.0,11382900000.0,184972100000.0,14368300000.0,18025700000.0
2010,WV,1463700000.0,858500000.0,843100000.0,3182300000.0,4680700000.0,3206200000.0,2004200000.0,13101000000.0,9221600000.0,3541400000.0,53331200000.0,3468800000.0,5380800000.0
2010,WY,700500000.0,370900000.0,371200000.0,1932800000.0,1637400000.0,1278000000.0,691900000.0,3600600000.0,3503800000.0,1058900000.0000001,19198600000.0,1418800000.0,2369800000.0
2011,AK,686600000.0,575300000.0,579700000.0,1725800000.0,2769800000.0,2187300000.0,1106700000.0,6444200000.0,5263500000.0,1870700000.0,30162400000.0,2756400000.0,2814600000.0
2011,AL,4722600000.0,2545500000.0,2774100000.0,8992200000.0,11641500000.0,7963400000.0,5660900000.0,30267100000.0,25837300000.0,7923100000.0,137347400000.0,10557100000.0,15894100000.0
2011,AR,2840900000.0,1573800000.0,1704000000.0,6162700000.0,6425500000.0,4539900000.0,3336500000.0,17422500000.0,14678700000.0,4620700000.0,81253700000.0,6051300000.0,9831900000.0
2011,AZ,6570700000.0,3855900000.0,4501000000.0,12927900000.0,16585599999.999998,14132800000.0,8700400000.0,38202600000.0,41598700000.0,14255400000.0,203335500000.0,16532000000.0,22649300000.0
2011,CA,46504100000.0,30684600000.0,32176400000.0,105186400000.0,97511000000.0,86579900000.0,51640500000.0,249029400000.0,266673700000.0,86112700000.0,1345682200000.0,127896100000.0,131271400000.0
2011,CO,5787700000.0,4231500000.0,4198300000.0,13609500000.0,14240000000.0,13398000000.0,7539000000.0,31761100000.0,37054600000.0,12163000000.0,183822900000.0,18857100000.0,18283200000.0
2011,CT,4612900000.0,2938700000.0,4727000000.0,16421400000.000002,10638800000.0,8093900000.0,6076500000.0,30349500000.0,26737500000.0,9963700000.0,150579200000.0,12527000000.0,13630800000.0
2011,DC,1174100000.0,893500000.0,752700000.0,2464600000.0,2830600000.0,2636900000.0,1172900000.0,6634400000.0,5473300000.0,5402300000.0,35460900000.0,2390500000.0,3081200000.0
2011,DE,1181800000.0,603900000.0,931700000.0,2417600000.0,2638600000.0,2259000000.0,1448300000.0,7560200000.0,6448400000.0,2479100000.0,35131600000.0,2862500000.0,3325200000.0
2011,FL,18415200000.0,14013800000.0,11087600000.0,62920100000.0,52589700000.0,47864400000.0,29224500000.0,127989900000.0,143998900000.0,47516300000.0,675005800000.0,56507500000.0,61827700000.0
2011,GA,10378800000.0,6554300000.0,6694100000.0,21746300000.0,25105400000.0,19732900000.0,12440100000.0,55742700000.0,56022900000.0,19092200000.0,296427300000.0,25620800000.0,34826300000.0
2011,HI,1746600000.0,966700000.0,1030300000.0,3534700000.0,4683800000.0,3430800000.0,1836000000.0,9107300000.0,10471300000.0,3257500000.0,49957900000.0,3728800000.0,4007900000.0
2011,IA,2796000000.0,1579500000.0,2160700000.0,5831900000.0,7900900000.0,5429300000.0,3559800000.0,20395900000.0,17223700000.0,6354400000.0,98090500000.0,8511200000.000001,12698000000.0
2011,ID,1236200000.0,719100000.0,907100000.0,3185400000.0,4060800000.0,2681400000.0,1777400000.0,8891800000.0,8775900000.0,2343600000.0,43810200000.0,3628000000.0,5124200000.0
2011,IL,15632700000.0,10683300000.0,12976400000.0,34690600000.0,31321900000.0,27942000000.0,17123099999.999998,88364500000.0,80469600000.0,32179200000.0,454673300000.0,38534200000.0,45825500000.0
2011,IN,6135200000.0,3166100000.0,4558300000.0,11891500000.0,16120600000.0,12492000000.0,8206400000.0,46009800000.0,35742200000.0,11937600000.0,198958000000.0,14970700000.0,22130700000.0
2011,KS,2665900000.0,3566000000.0,2218200000.0,6762100000.0,7887300000.0,5166100000.0,3698900000.0,18933800000.0,15639900000.0,5351500000.0,92479200000.0,8054300000.0,9889500000.0
2011,KY,3670300000.0,2208800000.0,3019200000.0,7606700000.0,12043900000.0,7931300000.0,4961700000.0,29432500000.0,22295700000.0,8176000000.0,128901900000.0,8995100000.0,14389100000.0
2011,LA,4751600000.0,2081199999.9999998,2364600000.0,10050800000.0,11598600000.0,10046400000.0,6094800000.0,30957800000.0,24047700000.0,9172100000.0,139954200000.0,9721900000.0,16800800000.0
2011,MA,9058000000.0,6128700000.0,7617100000.0,25689700000.0,20562400000.0,17678000000.0,10547700000.0,62242200000.0,49149300000.0,18732500000.0,286855800000.0,25645600000.0,25012400000.0
2011,MD,7188800000.0,4806400000.0,6035800000.0,15687600000.0,15624300000.0,13138400000.0,8891700000.0,44737900000.0,46246700000.0,16215700000.0,224838800000.0,18587400000.0,20080100000.0
2011,ME,1315900000.0,535700000.00000006,1223200000.0,2916200000.0,4107899999.9999995,2914800000.0,1824300000.0,10434000000.0,9135600000.0,3225000000.0,48867600000.0,3893400000.0,5158500000.0
2011,MI,9436100000.0,5227800000.0,8123400000.0,27420700000.0,25058100000.0,17603900000.0,11683900000.0,67949399999.99999,60572300000.0,19356900000.0,321336100000.0,23181800000.0,29602400000.0
2011,MN,5947600000.0,3582400000.0,5052600000.0,15704100000.0,14019200000.0,11196400000.0,7178300000.0,41299300000.0,35517500000.0,13082500000.0,200586600000.0,18871900000.0,20460200000.0
2011,MO,5651300000.0,5199300000.0,4333600000.0,14198300000.0,15195600000.0,12250900000.0,7451400000.0,42259400000.0,33792500000.0,12658300000.0,199787000000.0,16937300000.0,23590200000.0
2011,MS,2715600000.0,1270600000.0,1840100000.0,4402900000.0,7281000000.0,4987900000.0,3148800000.0,19518900000.0,14532200000.0,4255300000.0,80119200000.0,4938000000.0,9446800000.0
2011,MT,888900000.0,678100000.0,577300000.0,2301200000.0,3042900000.0,2156600000.0,1419700000.0,6653000000.0,5662600000.0,2060900000.0,34051500000.0,3094700000.0,4453200000.0
2011,NC,9529600000.0,6001700000.0,6202100000.0,21692300000.0,23277900000.0,18804200000.0,12728300000.0,61946500000.0,57184400000.0,20071000000.0,293542800000.0,24136400000.0,30731400000.0
2011,ND,856500000.0,417300000.0,440300000.0,2051900000.0,1847800000.0,1699500000.0,1164600000.0,5694900000.0,4047700000.0,1517500000.0,25806900000.0,2173200000.0,2984900000.0
2011,NE,1764600000.0,881500000.0,1399900000.0,5605100000.0,4597000000.0,3448600000.0,2170200000.0,13221500000.0,10038500000.0,3532000000.0,62178100000.0,4420100000.0,8888200000.0
2011,NH,1662900000.0,1028000000.0,1717000000.0,4925400000.0,4334200000.0,3004500000.0,2111600000.0,11462500000.0,9895300000.0,2982700000.0,54909100000.0,4291500000.0,5426700000.0
2011,NJ,13168100000.0,8080300000.0,12210500000.0,29428400000.0,26392400000.0,18323200000.0,14640700000.0,66968700000.0,70515900000.0,23853800000.0,361742900000.0,30903400000.0,31852000000.0
2011,NM,1700600000.0,1219200000.0,1249700000.0,4147000000.0,5232000000.0,4336300000.0,2267200000.0,12548100000.0,11239200000.0,3722600000.0,60823800000.0,4225000000.0,7460800000.0
2011,NV,3096200000.0,1404800000.0,1543600000.0,7209200000.0,7338900000.0,6042400000.0,3369300000.0,15240800000.0,18532600000.0,6047500000.0,88441100000.0,7451000000.0,8886200000.0
2011,NY,27726300000.0,16656599999.999998,16416900000.000002,65016100000.0,48351900000.0,48747600000.0,27360700000.0,158927100000.0,140564100000.0,57714200000.0,745776500000.0,56397300000.0,56730800000.0
2011,OH,10660000000.0,6893700000.0,9077300000.0,22473000000.0,29317100000.0,21832000000.0,14428200000.0,83263500000.0,63755000000.0,23569900000.0,370648300000.0,30841900000.0,36886500000.0
2011,OK,3839900000.0,2511200000.0,2221400000.0,7243300000.0,7907200000.0,7165300000.0,4651100000.0,23956400000.0,19981000000.0,7004300000.0,110821100000.0,8399900000.0,14653700000.0
2011,OR,4033200000.0,1719600000.0,2570400000.0,8630600000.0,11716900000.0,8301500000.0,5076500000.0,24659700000.0,24748000000.0,8085000000.0,126218000000.0,10837000000.0,12315100000.0
2011,PA,13985500000.0,9193300000.0,12878600000.0,35261500000.0,33858600000.0,24911600000.0,17340300000.0,100707100000.0,82625200000.0,35083600000.0,473141100000.0,40161400000.0,44333100000.0
2011,RI,974900000.0,754200000.0,1034200000.0,2763700000.0,2771700000.0,2523300000.0,1311300000.0,8178500000.0,7098000000.0,2400900000.0,37747300000.0,2913800000.0,3472800000.0
2011,SC,4970700000.0,2731400000.0,3487700000.0,8369200000.000001,12445900000.0,9868600000.0,5837000000.0,29584100000.0,27862900000.0,8676200000.0,142820000000.0,10538500000.0,16112900000.0
2011,SD,763900000.0,592100000.0,517900000.0,1967400000.0,2142500000.0,1805800000.0,1125300000.0,6530700000.0,4381800000.0,1612200000.0,27224300000.0,2224300000.0,2531000000.0
