state,year,Owner occupied,Renter occupied,Total,renter_ratio,owner_ratio
Alabama,2005,3219052.0,1223506.0,4442558.0,0.2754057459688765,0.7245942540311235
Alabama,2006,3313673.0,1170202.0,4483875.0,0.2609800674639681,0.7390199325360319
Alabama,2007,3273999.0,1234692.0,4508691.0,0.2738471099483198,0.7261528900516802
Alabama,2008,3294548.0,1247108.0,4541656.0,0.27459323207217806,0.7254067679278219
Alabama,2009,3275977.0,1309992.0,4585969.0,0.28565217078440786,0.7143478292155921
Alabama,2010,3315123.0,1354359.0,4669482.0,0.29004480582642783,0.7099551941735721
Alabama,2011,3317151.0,1369755.0,4686906.0,0.2922514341017294,0.7077485658982706
Alabama,2012,3271939.0,1435230.0,4707169.0,0.30490301070558545,0.6950969892944145
Alabama,2013,3248599.0,1470091.0,4718690.0,0.3115464249611651,0.688453575038835
Alabama,2014,3232526.0,1498381.0,4730907.0,0.3167217195349644,0.6832782804650356
Alabama,2015,3269581.0,1469799.0,4739380.0,0.31012474205486795,0.689875257945132
Alabama,2016,3314743.0,1428898.0,4743641.0,0.30122389109968484,0.6987761089003152
Alabama,2017,3324874.0,1430900.0,4755774.0,0.30087636628653924,0.6991236337134608
Alabama,2018,3321540.0,1448888.0,4770428.0,0.3037228525406945,0.6962771474593056
Alabama,2019,3392203.0,1394357.0,4786560.0,0.29130670042786466,0.7086932995721353
Alaska,2005,430856.0,210868.0,641724.0,0.32859609427105735,0.6714039057289427
Alaska,2006,435061.0,211892.0,646953.0,0.32752301944654405,0.672476980553456
Alaska,2007,441975.0,219192.0,661167.0,0.3315228981482742,0.6684771018517258
Alaska,2008,453332.0,211545.0,664877.0,0.31817163174542057,0.6818283682545794
Alaska,2009,459506.0,217530.0,677036.0,0.3212975380925091,0.6787024619074908
Alaska,2010,457670.0,229963.0,687633.0,0.3344269399519802,0.6655730600480197
Alaska,2011,452322.0,244043.0,696365.0,0.3504527079907807,0.6495472920092193
Alaska,2012,463551.0,241247.0,704798.0,0.3422924015107875,0.6577075984892126
Alaska,2013,463578.0,244955.0,708533.0,0.3457213707759554,0.6542786292240446
Alaska,2014,464134.0,244287.0,708421.0,0.34483308654034817,0.6551669134596518
Alaska,2015,470431.0,240060.0,710491.0,0.3378790160607242,0.6621209839392758
Alaska,2016,476466.0,237602.0,714068.0,0.33274422043838964,0.6672557795616104
Alaska,2017,471397.0,240853.0,712250.0,0.33815795015795014,0.6618420498420499
Alaska,2018,490057.0,220609.0,710666.0,0.31042571334494684,0.6895742866550532
Alaska,2019,474085.0,230787.0,704872.0,0.32741689271243574,0.6725831072875643
Arizona,2005,4062514.0,1767325.0,5829839.0,0.30315159646775836,0.6968484035322416
Arizona,2006,4182236.0,1874581.0,6056817.0,0.30949936245390935,0.6905006375460906
Arizona,2007,4300611.0,1928774.0,6229385.0,0.3096251074544277,0.6903748925455723
Arizona,2008,4333261.0,2047757.0,6381018.0,0.32091384164721054,0.6790861583527895
Arizona,2009,4326563.0,2150205.0,6476768.0,0.3319873430698768,0.6680126569301231
Arizona,2010,4087108.0,2187245.0,6274353.0,0.3486008836289574,0.6513991163710425
Arizona,2011,4012878.0,2325701.0,6338579.0,0.36691204763717544,0.6330879523628246
Arizona,2012,3983404.0,2420584.0,6403988.0,0.3779807207633743,0.6220192792366257
Arizona,2013,3985536.0,2493464.0,6479000.0,0.3848532180892113,0.6151467819107888
Arizona,2014,3982669.0,2597412.0,6580081.0,0.39473860580135717,0.6052613941986429
Arizona,2015,4121791.0,2551592.0,6673383.0,0.3823535978678281,0.6176464021321719
Arizona,2016,4273170.0,2501022.0,6774192.0,0.3691985701025303,0.6308014298974697
Arizona,2017,4473784.0,2387343.0,6861127.0,0.34795202012730564,0.6520479798726944
Arizona,2018,4589745.0,2422459.0,7012204.0,0.3454632808743157,0.6545367191256843
Arizona,2019,4718504.0,2398320.0,7116824.0,0.33699301823397626,0.6630069817660237
Arkansas,2005,1864794.0,836637.0,2701431.0,0.3097014138062382,0.6902985861937617
Arkansas,2006,1916803.0,815747.0,2732550.0,0.29852957859874474,0.7014704214012553
Arkansas,2007,1907704.0,847036.0,2754740.0,0.30748310185353245,0.6925168981464676
Arkansas,2008,1912047.0,862785.0,2774832.0,0.3109323375252988,0.6890676624747012
Arkansas,2009,1898013.0,908722.0,2806735.0,0.32376480145079606,0.676235198549204
Arkansas,2010,1932068.0,910607.0,2842675.0,0.3203345440474201,0.6796654559525799
Arkansas,2011,1939059.0,919987.0,2859046.0,0.3217811116015622,0.6782188883984378
Arkansas,2012,1917269.0,950567.0,2867836.0,0.33145793553048364,0.6685420644695164
Arkansas,2013,1910657.0,967546.0,2878203.0,0.3361632240672392,0.6638367759327608
Arkansas,2014,1920573.0,963612.0,2884185.0,0.3341020080195965,0.6658979919804034
Arkansas,2015,1907739.0,986438.0,2894177.0,0.3408354084770904,0.6591645915229096
Arkansas,2016,1913749.0,989424.0,2903173.0,0.3408077989151869,0.659192201084813
Arkansas,2017,1940297.0,979040.0,2919337.0,0.33536381719547964,0.6646361828045203
Arkansas,2018,1974346.0,955252.0,2929598.0,0.3260693105333906,0.6739306894666094
Arkansas,2019,1971692.0,962101.0,2933793.0,0.32793758796206823,0.6720624120379318
California,2005,21315282.0,13963486.0,35278768.0,0.39580424123654206,0.604195758763458
California,2006,21482208.0,14112134.0,35594342.0,0.3964712706305963,0.6035287293694037
California,2007,21333282.0,14357527.0,35690809.0,0.4022751907921168,0.5977248092078832
California,2008,21045659.0,14844819.0,35890478.0,0.4136144132713975,0.5863855867286025
California,2009,20826806.0,15291107.0,36117913.0,0.42336629472472564,0.5766337052752744
California,2010,20635289.0,15894258.0,36529547.0,0.4351069012709082,0.5648930987290918
California,2011,20528723.0,16342795.0,36871518.0,0.44323629420410626,0.5567637057958937
California,2012,20314253.0,16911606.0,37225859.0,0.45429726685420474,0.5457027331457952
California,2013,20416004.0,17110343.0,37526347.0,0.4559554651029582,0.5440445348970419
California,2014,20603554.0,17381816.0,37985370.0,0.45759238359399945,0.5424076164060005
California,2015,20810793.0,17513031.0,38323824.0,0.4569750398603229,0.543024960139677
California,2016,20896832.0,17539616.0,38436448.0,0.4563277022892438,0.5436722977107562
California,2017,21606648.0,17112143.0,38718791.0,0.44195964176670705,0.558040358233293
California,2018,21718344.0,17012851.0,38731195.0,0.43925448207833506,0.5607455179216649
California,2019,21766552.0,16919150.0,38685702.0,0.4373489202806763,0.5626510797193237
Colorado,2005,3259979.0,1302265.0,4562244.0,0.285443961348845,0.714556038651155
Colorado,2006,3324032.0,1326351.0,4650383.0,0.28521328243286626,0.7147867175671337
Colorado,2007,3366844.0,1385917.0,4752761.0,0.29160250220871614,0.7083974977912838
Colorado,2008,3347076.0,1483074.0,4830150.0,0.3070451228222726,0.6929548771777274
Colorado,2009,3381187.0,1530987.0,4912174.0,0.31167198067495167,0.6883280193250484
Colorado,2010,3346759.0,1586434.0,4933193.0,0.32158360720936724,0.6784163927906327
Colorado,2011,3303536.0,1697791.0,5001327.0,0.33946810516488923,0.6605318948351108
Colorado,2012,3309511.0,1761647.0,5071158.0,0.3473855478373973,0.6526144521626027
Colorado,2013,3380652.0,1770315.0,5150967.0,0.34368595255997564,0.6563140474400244
Colorado,2014,3433755.0,1804631.0,5238386.0,0.3445013406801255,0.6554986593198745
Colorado,2015,3502826.0,1838002.0,5340828.0,0.3441417697780194,0.6558582302219805
Colorado,2016,3602782.0,1819638.0,5422420.0,0.3355767351108914,0.6644232648891085
Colorado,2017,3688160.0,1799705.0,5487865.0,0.32794265165050523,0.6720573483494947
Colorado,2018,3782924.0,1791492.0,5574416.0,0.32137752187852503,0.6786224781214749
Colorado,2019,3868591.0,1771004.0,5639595.0,0.314030351470274,0.685969648529726
Connecticut,2005,2506450.0,888301.0,3394751.0,0.2616689707139051,0.738331029286095
Connecticut,2006,2497376.0,894354.0,3391730.0,0.2636866731726877,0.7363133268273123
Connecticut,2007,2505282.0,880181.0,3385463.0,0.2599883679130447,0.7400116320869553
Connecticut,2008,2462389.0,925845.0,3388234.0,0.27325296895078677,0.7267470310492132
Connecticut,2009,2469559.0,934192.0,3403751.0,0.274459559468363,0.725540440531637
Connecticut,2010,2468539.0,990382.0,3458921.0,0.28632686320387196,0.7136731367961281
Connecticut,2011,2444330.0,1018223.0,3462553.0,0.294067123304683,0.705932876695317
Connecticut,2012,2434104.0,1039626.0,3473730.0,0.2992823276420447,0.7007176723579552
Connecticut,2013,2408151.0,1069800.0,3477951.0,0.3075949028609086,0.6924050971390914
Connecticut,2014,2407092.0,1071359.0,3478451.0,0.3079988765114127,0.6920011234885873
Connecticut,2015,2403154.0,1070800.0,3473954.0,0.3082366663461865,0.6917633336538135
Connecticut,2016,2358035.0,1103461.0,3461496.0,0.3187815326090222,0.6812184673909778
Connecticut,2017,2415808.0,1057838.0,3473646.0,0.304532471069303,0.6954675289306971
Connecticut,2018,2378173.0,1081248.0,3459421.0,0.3125517246961269,0.6874482753038731
Connecticut,2019,2374957.0,1079463.0,3454420.0,0.31248747980847724,0.6875125201915228
Delaware,2005,602766.0,215821.0,818587.0,0.26365065655819114,0.7363493434418089
Delaware,2006,630222.0,198339.0,828561.0,0.23937766802927002,0.7606223319707299
Delaware,2007,621625.0,218245.0,839870.0,0.25985569195232594,0.7401443080476741
Delaware,2008,639223.0,209762.0,848985.0,0.24707385878431304,0.752926141215687
Delaware,2009,640369.0,220765.0,861134.0,0.25636544370562536,0.7436345562943746
Delaware,2010,646435.0,228921.0,875356.0,0.2615175996965806,0.7384824003034194
Delaware,2011,637565.0,245157.0,882722.0,0.27772843545306447,0.7222715645469355
Delaware,2012,637061.0,254911.0,891972.0,0.28578363446386207,0.7142163655361379
Delaware,2013,654119.0,246426.0,900545.0,0.27364096186198356,0.7263590381380164
Delaware,2014,647718.0,262386.0,910104.0,0.28830331478600246,0.7116966852139975
Delaware,2015,655923.0,264428.0,920351.0,0.2873121233094765,0.7126878766905235
Delaware,2016,657105.0,269901.0,927006.0,0.2911534553174413,0.7088465446825587
Delaware,2017,673329.0,263576.0,936905.0,0.2813262817468153,0.7186737182531847
Delaware,2018,675281.0,266930.0,942211.0,0.28330172328703446,0.7166982767129656
Delaware,2019,680691.0,268178.0,948869.0,0.2826291089707852,0.7173708910292148
District of Columbia,2005,232101.0,283017.0,515118.0,0.5494216859049771,0.4505783140950229
District of Columbia,2006,259951.0,286354.0,546305.0,0.5241650726242667,0.47583492737573335
District of Columbia,2007,263647.0,289337.0,552984.0,0.5232285201741823,0.47677147982581775
District of Columbia,2008,258986.0,297641.0,556627.0,0.5347225341206948,0.4652774658793052
District of Columbia,2009,265032.0,299267.0,564299.0,0.5303340959314122,0.46966590406858777
District of Columbia,2010,247439.0,316993.0,564432.0,0.5616141536978768,0.4383858463021232
District of Columbia,2011,256792.0,321148.0,577940.0,0.555677059902412,0.444322940097588
District of Columbia,2012,255963.0,336168.0,592131.0,0.5677257228552466,0.4322742771447534
District of Columbia,2013,255514.0,350637.0,606151.0,0.5784647719792593,0.4215352280207407
District of Columbia,2014,266682.0,351918.0,618600.0,0.568894277400582,0.43110572259941804
District of Columbia,2015,272208.0,359811.0,632019.0,0.56930408737712,0.43069591262288
District of Columbia,2016,266396.0,375005.0,641401.0,0.5846654433030195,0.4153345566969805
District of Columbia,2017,297580.0,356457.0,654037.0,0.5450104504791013,0.45498954952089865
District of Columbia,2018,298886.0,363940.0,662826.0,0.54907321076723,0.45092678923276996
District of Columbia,2019,307248.0,359643.0,666891.0,0.539283031259981,0.460716968740019
Florida,2005,12239203.0,5143308.0,17382511.0,0.2958898170695822,0.7041101829304178
Florida,2006,12568088.0,5109583.0,17677671.0,0.2890416390258649,0.7109583609741351
Florida,2007,12654782.0,5180814.0,17835596.0,0.2904760794088406,0.7095239205911594
Florida,2008,12532727.0,5369822.0,17902549.0,0.29994734269404877,0.7000526573059512
Florida,2009,12395336.0,5710471.0,18105807.0,0.31539444775921893,0.6846055522407811
Florida,2010,12516342.0,5905275.0,18421617.0,0.32056225031711383,0.6794377496828862
Florida,2011,12391507.0,6244329.0,18635836.0,0.33507104269430144,0.6649289573056986
Florida,2012,12309488.0,6582950.0,18892438.0,0.3484436471354306,0.6515563528645694
Florida,2013,12259776.0,6867204.0,19126980.0,0.3590323197912059,0.640967680208794
Florida,2014,12327439.0,7134395.0,19461834.0,0.3665838995441026,0.6334161004558975
Florida,2015,12527413.0,7313210.0,19840623.0,0.36859780058317726,0.6314021994168227
Florida,2016,12820967.0,7357755.0,20178722.0,0.3646293853495776,0.6353706146504223
Florida,2017,13302554.0,7253700.0,20556254.0,0.352870712728107,0.647129287271893
Florida,2018,13716762.0,7152202.0,20868964.0,0.3427195523457705,0.6572804476542295
Florida,2019,13961559.0,7086203.0,21047762.0,0.3366725165364375,0.6633274834635625
Georgia,2005,6052888.0,2768254.0,8821142.0,0.31382036475549313,0.6861796352445069
Georgia,2006,6278030.0,2812980.0,9091010.0,0.30942436538954415,0.6905756346104558
Georgia,2007,6482753.0,2799809.0,9282562.0,0.30162028543412905,0.6983797145658709
Georgia,2008,6482394.0,2933094.0,9415488.0,0.31151800097881277,0.6884819990211872
Georgia,2009,6482710.0,3069227.0,9551937.0,0.3213198537636921,0.6786801462363079
Georgia,2010,6289112.0,3170276.0,9459388.0,0.3351459946457424,0.6648540053542575
Georgia,2011,6217066.0,3341693.0,9558759.0,0.34959485849575245,0.6504051415042476
Georgia,2012,6219837.0,3435481.0,9655318.0,0.35581230985867063,0.6441876901413294
Georgia,2013,6173223.0,3558243.0,9731466.0,0.365643059329396,0.634356940670604
Georgia,2014,6203446.0,3632241.0,9835687.0,0.36929204843545754,0.6307079515645425
Georgia,2015,6234795.0,3719701.0,9954496.0,0.37367045001575167,0.6263295499842483
Georgia,2016,6274379.0,3779087.0,10053466.0,0.37589891884052723,0.6241010811594727
Georgia,2017,6522094.0,3648492.0,10170586.0,0.3587297723061385,0.6412702276938615
Georgia,2018,6694204.0,3560709.0,10254913.0,0.34721981551671866,0.6527801844832813
Georgia,2019,6846395.0,3504188.0,10350583.0,0.3385498188845981,0.6614501811154019
Hawaii,2005,779683.0,458475.0,1238158.0,0.3702879600180268,0.6297120399819732
Hawaii,2006,783399.0,464552.0,1247951.0,0.37225179514259776,0.6277482048574022
Hawaii,2007,782016.0,465537.0,1247553.0,0.37316009820825247,0.6268399017917475
Hawaii,2008,766797.0,487202.0,1253999.0,0.38851865113130074,0.6114813488686992
Hawaii,2009,757819.0,502392.0,1260211.0,0.39865705028761056,0.6013429497123894
Hawaii,2010,812002.0,508739.0,1320741.0,0.38519210049510083,0.6148078995048991
Hawaii,2011,804795.0,527117.0,1331912.0,0.39575962976532986,0.6042403702346701
Hawaii,2012,803001.0,545496.0,1348497.0,0.40452147835701524,0.5954785216429848
Hawaii,2013,797344.0,563428.0,1360772.0,0.4140502597055201,0.5859497402944799
Hawaii,2014,819729.0,555616.0,1375345.0,0.4039830006289331,0.5960169993710669
Hawaii,2015,818503.0,569067.0,1387570.0,0.41011768775629337,0.5898823122437066
Hawaii,2016,823885.0,560385.0,1384270.0,0.4048234809683082,0.5951765190316918
Hawaii,2017,855682.0,527421.0,1383103.0,0.3813316867941144,0.6186683132058856
Hawaii,2018,836819.0,539918.0,1376737.0,0.39217221589889717,0.6078277841011028
Hawaii,2019,866928.0,506026.0,1372954.0,0.3685673372887948,0.6314326627112051
Idaho,2005,1029407.0,366227.0,1395634.0,0.26240905566932304,0.737590944330677
Idaho,2006,1047693.0,384971.0,1432664.0,0.26870989987882715,0.7312901001211729
Idaho,2007,1080107.0,385431.0,1465538.0,0.26299625120604175,0.7370037487939582
Idaho,2008,1076560.0,412714.0,1489274.0,0.27712429009033934,0.7228757099096607
Idaho,2009,1091540.0,419769.0,1511309.0,0.2777519355737311,0.7222480644262689
Idaho,2010,1102909.0,439590.0,1542499.0,0.28498559804576856,0.7150144019542314
Idaho,2011,1088095.0,467939.0,1556034.0,0.30072543402007923,0.6992745659799208
Idaho,2012,1080884.0,485321.0,1566205.0,0.30987067465625506,0.6901293253437449
Idaho,2013,1098222.0,484498.0,1582720.0,0.30611731702385764,0.6938826829761423
Idaho,2014,1105285.0,499578.0,1604863.0,0.3112901225836722,0.6887098774163277
